SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100544,0,Cash loans,F,N,Y,0,96750,252000,13176,252000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-13583,-117,-2717,-2727,,1,1,0,1,0,0,Sales staff,1,3,3,TUESDAY,10,0,0,0,1,1,0,Trade: type 3,0.389730862,0.034576337,0.215182404,0.1113,0.1,0.9871,0.8232,0.1627,0,0.2069,0.1667,0.0417,0.0192,0.0899,0.0876,0.0039,0.085,0.1134,0.1038,0.9871,0.8301,0.1642,0,0.2069,0.1667,0.0417,0.0196,0.0983,0.0913,0.0039,0.09,0.1124,0.1,0.9871,0.8256,0.1637,0,0.2069,0.1667,0.0417,0.0195,0.0915,0.0892,0.0039,0.0868,reg oper account,block of flats,0.0889,Panel,No,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100545,0,Cash loans,F,N,Y,0,144000,1012500,29736,1012500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-19058,-10089,-1320,-1153,,1,1,0,1,0,0,,2,2,2,TUESDAY,9,0,0,0,0,1,1,Emergency,,0.682751251,0.556727426,0.0639,,0.998,,,0,0.1379,0.1667,,,,0.0784,,0.0753,0.0651,,0.998,,,0,0.1379,0.1667,,,,0.0817,,0.0797,0.0645,,0.998,,,0,0.1379,0.1667,,,,0.0799,,0.0769,,block of flats,0.0958,Block,No,0,0,0,0,-1516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100546,0,Cash loans,M,N,Y,0,67500,508495.5,21672,454500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23539,365243,-6397,-4677,,1,0,0,1,0,0,,2,2,2,THURSDAY,8,0,0,0,0,0,0,XNA,,0.162192106,0.551381262,0.0021,,0.9841,,,,0.0345,0,,,,0.0018,,0,0.0021,,0.9841,,,,0.0345,0,,,,0.0019,,0,0.0021,,0.9841,,,,0.0345,0,,,,0.0018,,0,,block of flats,0.0014,"Stone, brick",No,0,0,0,0,-2368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100547,1,Cash loans,M,Y,N,0,211500,450000,21888,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-10037,-148,-781,-2714,1,1,1,1,1,1,1,High skill tech staff,2,2,2,SATURDAY,11,0,1,1,0,1,1,Other,,0.220604763,0.273564678,0.0247,,0.9767,,,0,0.1034,0.0417,,,,0.0199,,0,0.0252,,0.9767,,,0,0.1034,0.0417,,,,0.0207,,0,0.025,,0.9767,,,0,0.1034,0.0417,,,,0.0202,,0,,block of flats,0.0156,"Stone, brick",No,0,0,0,0,-1401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100549,0,Cash loans,F,N,Y,0,225000,545040,28350,450000,Other_A,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-16540,-3845,-1484,-55,,1,1,0,1,0,0,Private service staff,1,1,1,TUESDAY,16,0,0,0,0,0,0,Trade: type 3,,0.19373304,,0.0289,,0.929,0.0276,,,0.1034,0.1667,,0.0176,0.0151,0.0487,0.0386,0.0581,0.0294,,0.929,0.0657,,,0.1034,0.1667,,0.018,0.0165,0.0507,0.0389,0.0615,0.0291,,0.929,0.0406,,,0.1034,0.1667,,0.0179,0.0154,0.0496,0.0388,0.0593,reg oper account,block of flats,0.0509,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
100550,0,Cash loans,F,Y,Y,0,247500,669591,24178.5,508500,Family,Commercial associate,Higher education,Married,House / apartment,0.035792,-13768,-2722,-6902,-4257,21,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.507367809,0.639939849,0.513693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100554,0,Cash loans,F,Y,Y,0,225000,1125000,31068,1125000,Unaccompanied,Commercial associate,Higher education,Married,Office apartment,0.028663,-11980,-486,-2360,-4334,7,1,1,0,1,0,0,Managers,2,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.623868671,0.775155267,0.0753,,0.9935,0.9116,,,0.0345,0.5833,0.625,,,0.1216,,0.123,0.0767,,0.9935,0.9151,,,0.0345,0.5833,0.625,,,0.1267,,0.1303,0.076,,0.9935,0.9128,,,0.0345,0.5833,0.625,,,0.1238,,0.1256,,block of flats,0.1224,,No,0,0,0,0,-441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
100555,0,Cash loans,F,N,N,0,112500,337500,17230.5,337500,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.028663,-12293,-304,-81,-4476,,1,1,0,1,0,0,Sales staff,1,2,2,FRIDAY,8,0,0,0,1,1,0,Trade: type 7,,0.515845106,0.529889834,0.0227,,0.9826,,,,0.1034,0.0417,,,,0.0194,,,0.0231,,0.9826,,,,0.1034,0.0417,,,,0.0202,,,0.0229,,0.9826,,,,0.1034,0.0417,,,,0.0198,,,,block of flats,0.0153,"Stone, brick",No,8,0,7,0,-438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100556,0,Cash loans,F,N,Y,0,58500,50940,4959,45000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0105,-22735,365243,-1583,-4711,,1,0,0,1,0,0,,1,3,3,THURSDAY,10,0,0,0,0,0,0,XNA,,0.74215848,,0.0742,,0.9851,,,,0.069,0.3333,,,,,,,0.0756,,0.9851,,,,0.069,0.3333,,,,,,,0.0749,,0.9851,,,,0.069,0.3333,,,,,,,,block of flats,0.0602,"Stone, brick",No,0,0,0,0,-1086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100557,0,Cash loans,F,Y,Y,0,225000,1320975,43785,1183500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.018801,-10825,-1802,-4757,-2238,11,1,1,0,1,1,0,Sales staff,2,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.610856705,0.348836173,0.631354537,0.1113,0.0665,0.9836,0.7756,0.068,0.12,0.1034,0.3333,0.375,0.1036,0.0908,0.1158,0,0,0.1134,0.069,0.9836,0.7844,0.0686,0.1208,0.1034,0.3333,0.375,0.1059,0.0992,0.1206,0,0,0.1124,0.0665,0.9836,0.7786,0.0685,0.12,0.1034,0.3333,0.375,0.1054,0.0923,0.1179,0,0,reg oper account,block of flats,0.1197,Panel,No,0,0,0,0,-1266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100558,0,Revolving loans,M,N,Y,0,157500,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19499,-1299,-7244,-3057,,1,1,1,1,1,0,Laborers,2,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.197611644,0.09885928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,0,-211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100559,0,Cash loans,F,Y,Y,0,450000,2286211.5,116266.5,2182500,Unaccompanied,State servant,Higher education,Married,House / apartment,0.01885,-20589,-13994,-5893,-4106,7,1,1,0,1,0,0,Core staff,2,2,2,MONDAY,16,0,0,0,0,0,0,Security Ministries,,0.503265574,,0.1485,0.0861,0.9816,0.7484,0.0336,0.16,0.1379,0.3333,0.375,0.0893,0.121,0.1553,0,0,0.1513,0.0894,0.9816,0.7583,0.0339,0.1611,0.1379,0.3333,0.375,0.0913,0.1322,0.1618,0,0,0.1499,0.0861,0.9816,0.7518,0.0338,0.16,0.1379,0.3333,0.375,0.0909,0.1231,0.1581,0,0,reg oper spec account,block of flats,0.1405,Panel,No,1,0,1,0,-2675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100560,0,Cash loans,F,N,N,0,49500,225000,11488.5,225000,Unaccompanied,Pensioner,Higher education,Married,Municipal apartment,0.006305,-21157,365243,-8746,-4279,,1,0,0,1,0,0,,2,3,3,THURSDAY,11,0,0,0,0,0,0,XNA,,0.574460729,0.252598698,0.0361,0.0398,0.9617,0.4764,0.0061,0,0.069,0.125,0.1667,0.0508,0.0294,0.0496,0,0,0.0368,0.0413,0.9618,0.4969,0.0061,0,0.069,0.125,0.1667,0.052,0.0321,0.0517,0,0,0.0364,0.0398,0.9617,0.4834,0.0061,0,0.069,0.125,0.1667,0.0517,0.0299,0.0505,0,0,reg oper account,block of flats,0.0424,"Stone, brick",No,0,0,0,0,-961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100562,0,Revolving loans,M,N,Y,1,337500,675000,33750,675000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-12232,-4332,-4130,-263,,1,1,0,1,0,0,Managers,3,1,1,SATURDAY,11,0,0,0,0,0,0,Military,0.576782695,0.03167102,0.379100485,0.0402,0,0.9821,0.7552,0.025,0,0.0345,0.0417,0.0833,0.0144,0.0328,0.0224,0,0,0.041,0,0.9821,0.7648,0.0252,0,0.0345,0.0417,0.0833,0.0147,0.0358,0.0233,0,0,0.0406,0,0.9821,0.7585,0.0251,0,0.0345,0.0417,0.0833,0.0146,0.0333,0.0228,0,0,not specified,block of flats,0.0267,"Stone, brick",No,0,0,0,0,-1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
100563,0,Cash loans,F,N,Y,0,135000,1175314.5,38974.5,1053000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-15227,-1615,-5921,-3705,,1,1,0,1,1,0,Sales staff,2,3,3,THURSDAY,6,0,0,0,0,0,0,Trade: type 7,0.439761645,0.460476853,0.529889834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,2,-298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100564,0,Cash loans,M,N,Y,2,180000,835380,40320,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-16304,-811,-8807,-4955,,1,1,0,1,0,0,Drivers,4,1,1,WEDNESDAY,16,0,0,0,0,0,0,Government,,0.514375856,0.486653157,0.1227,0,0.9776,0.694,0.0003,0,0.2759,0.1667,0.2083,0.0603,0.1,0.1085,0,0,0.125,0,0.9777,0.706,0.0003,0,0.2759,0.1667,0.2083,0.0617,0.1093,0.1131,0,0,0.1239,0,0.9776,0.6981,0.0003,0,0.2759,0.1667,0.2083,0.0613,0.1018,0.1105,0,0,org spec account,block of flats,0.0855,Panel,No,0,0,0,0,-2275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100565,0,Cash loans,F,N,Y,0,112500,518562,25078.5,463500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-20934,365243,-1377,-4010,,1,0,0,1,0,0,,2,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.657315821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100566,0,Cash loans,F,N,Y,1,117000,932643,27400.5,778500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-18125,-3443,-5118,-1680,,1,1,0,1,0,0,Cooking staff,3,3,2,THURSDAY,10,0,0,0,0,0,0,Medicine,0.500327671,0.726127145,0.773895694,,,0.9752,,,,,,,,,0.008,,,,,0.9752,,,,,,,,,0.0083,,,,,0.9752,,,,,,,,,0.0081,,,,block of flats,0.0069,,Yes,0,0,0,0,-189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100567,1,Revolving loans,M,Y,Y,0,99000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-8063,-261,-738,-735,10,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,0.1293264,0.29166005,0.21762852,0.0289,0.0328,0.9727,0.626,0.0056,0,0.1724,0.0833,0.125,0.0184,0.0235,0.0313,0,0,0.0294,0.0341,0.9727,0.6406,0.0056,0,0.1724,0.0833,0.125,0.0189,0.0257,0.0326,0,0,0.0291,0.0328,0.9727,0.631,0.0056,0,0.1724,0.0833,0.125,0.0188,0.0239,0.0319,0,0,reg oper account,block of flats,0.0246,Block,No,1,0,1,0,-390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
100570,0,Cash loans,F,Y,N,0,180000,1395000,36927,1395000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13162,-215,-7286,-4794,5,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.569546238,0.621226338,0.1495,0.0934,0.9876,0.83,0.0314,0.16,0.1379,0.3333,0.375,0.0772,0.121,0.1551,0.0039,0.0006,0.1523,0.0969,0.9876,0.8367,0.0317,0.1611,0.1379,0.3333,0.375,0.0789,0.1322,0.1616,0.0039,0.0007,0.1509,0.0934,0.9876,0.8323,0.0316,0.16,0.1379,0.3333,0.375,0.0785,0.1231,0.1579,0.0039,0.0006,reg oper account,block of flats,0.1393,Panel,No,0,0,0,0,-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100571,0,Cash loans,M,Y,Y,2,292500,983299.5,39127.5,904500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002042,-9970,-1912,-456,-2464,10,1,1,0,1,0,0,Drivers,4,3,3,WEDNESDAY,16,0,0,0,0,0,0,Transport: type 4,0.149511473,0.132631079,0.609275667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100572,0,Cash loans,F,N,Y,0,31500,314055,13437,238500,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.031329,-19110,365243,-9012,-2663,,1,0,0,1,0,0,,2,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.468946203,0.7136314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100573,0,Cash loans,F,Y,N,1,157500,961146,26559,688500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-13482,-1684,-2152,-2226,1,1,1,0,1,1,0,,3,2,2,WEDNESDAY,13,0,0,0,0,0,0,Kindergarten,0.432729048,0.56824837,0.401407414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,3,0,-1478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100574,0,Cash loans,M,Y,Y,0,225000,1125000,60070.5,1125000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18280,-241,-12213,-1817,4,1,1,1,1,0,0,Drivers,2,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.717455059,0.812822607,0.1485,0.1115,0.9806,,,0.16,0.1379,0.3333,,,,0.1585,,0,0.1513,0.1157,0.9806,,,0.1611,0.1379,0.3333,,,,0.1651,,0,0.1499,0.1115,0.9806,,,0.16,0.1379,0.3333,,,,0.1613,,0,,block of flats,0.1468,Panel,No,2,0,2,0,-1417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100575,0,Cash loans,M,Y,Y,0,108000,247275,17586,225000,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.00823,-22443,365243,-1824,-4272,4,1,0,0,1,0,0,,2,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,0.853752686,0.533703312,0.785052026,0.1845,0.1715,0.9975,,,0,0.4138,0.1667,,,,0.1324,,0.1653,0.1555,0.178,0.997,,,0,0.3448,0.1667,,,,0.138,,0.175,0.1863,0.1715,0.9975,,,0,0.4138,0.1667,,,,0.1348,,0.1687,,block of flats,0.1694,"Stone, brick",No,1,0,1,0,-523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100576,0,Cash loans,F,N,Y,2,180000,225000,24363,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-12803,-342,-6902,-3485,,1,1,0,1,0,0,Cooking staff,4,1,1,MONDAY,12,0,0,0,0,0,0,Other,,0.764188856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100577,0,Cash loans,F,N,Y,0,171000,555273,15912,463500,Family,Pensioner,Lower secondary,Married,House / apartment,0.02461,-23169,365243,-17298,-4229,,1,0,0,1,1,0,,2,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.636769528,0.651260219,0.0165,0,0.9722,0.6192,,0,0.069,0.0417,,0.0246,,0.0109,,0,0.0168,0,0.9722,0.6341,,0,0.069,0.0417,,0.0252,,0.0114,,0,0.0167,0,0.9722,0.6243,,0,0.069,0.0417,,0.025,,0.0111,,0,,block of flats,0.0092,Block,No,0,0,0,0,-2059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
100578,0,Cash loans,M,N,N,1,135000,358443,16839,252000,Unaccompanied,Commercial associate,Lower secondary,Married,With parents,0.0228,-11178,-4575,-1505,-1853,,1,1,0,1,0,0,Laborers,3,2,2,TUESDAY,13,0,0,0,0,0,0,Construction,,0.525984475,0.619527708,0.1113,0.0851,0.9975,0.966,0.0468,0.08,0.0345,0.5417,0.5833,0.119,0.0874,0.1236,0.0154,0.0373,0.1134,0.0883,0.9975,0.9673,0.0472,0.0806,0.0345,0.5417,0.5833,0.1217,0.0955,0.1288,0.0156,0.0394,0.1124,0.0851,0.9975,0.9665,0.0471,0.08,0.0345,0.5417,0.5833,0.1211,0.0889,0.1259,0.0155,0.038,reg oper account,block of flats,0.1309,"Stone, brick",No,4,0,4,0,-679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100579,0,Cash loans,M,N,N,2,180000,270000,29209.5,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15953,-195,-3851,-4043,,1,1,1,1,1,0,High skill tech staff,4,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.701717363,0.495665829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100580,0,Cash loans,F,N,Y,0,270000,528318,26973,441000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-19008,-1689,-6713,-2549,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.636218044,0.586740009,,,0.9906,,,,,,,,,0.1289,,,,,0.9906,,,,,,,,,0.1343,,,,,0.9906,,,,,,,,,0.1312,,,,,0.1691,,No,3,1,3,1,-2523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
100581,0,Cash loans,F,N,Y,0,270000,835380,31950,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-19484,-3899,-919,-2939,,1,1,0,1,0,0,,2,1,1,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.542706057,0.69539055,0.673830078,0.2034,0.1291,0.9786,0.7076,0.0862,0.22,0.1897,0.3333,0.375,0,0.165,0.1932,0.0039,0.0297,0.1523,0.0984,0.9777,0.706,0,0.1611,0.1379,0.3333,0.375,0,0.1322,0.1479,0.0039,0.0002,0.1509,0.0961,0.9786,0.7115,0.1155,0.16,0.1379,0.3333,0.375,0,0.1231,0.1446,0.0039,0.0002,,block of flats,0.2985,Panel,No,12,1,12,0,-542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2
100582,0,Cash loans,M,N,Y,0,135000,1546020,45328.5,1350000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22838,365243,-8499,-4559,,1,0,0,1,0,0,,2,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.673506349,0.609275667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100583,0,Cash loans,M,Y,Y,1,360000,343800,13090.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006008,-16465,-4406,-2271,-17,23,1,1,0,1,0,0,Drivers,3,2,2,MONDAY,12,0,0,0,0,1,1,Industry: type 3,,0.460487718,0.76623367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
100584,0,Cash loans,F,N,N,0,139500,269550,10264.5,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.005313,-19092,-2197,-7296,-2596,,1,1,0,1,0,0,Accountants,1,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.266797731,0.340906426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100585,0,Cash loans,M,N,Y,0,126000,284400,10849.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-12327,-1374,-4041,-4067,,1,1,1,1,1,0,Laborers,2,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.331798648,0.827702668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100586,0,Cash loans,F,N,Y,0,85500,515529,21969,391500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01885,-22291,365243,-13271,-4962,,1,0,0,1,0,0,,1,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.692641463,0.313916677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
